Date,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,B365H,B365D,B365A,B365>2.5,B365<2.5,B365AHH,B365AHA,B365AH,VCH,VCD,VCA,BSH,BSD,BSA,BWH,BWD,BWA,GBH,GBD,GBA,GB>2.5,GB<2.5,GBAHH,GBAHA,GBAH,IWH,IWD,IWA,LBH,LBD,LBA,LBAHH,LBAHA,LBAH,PSH,PSD,PSA,P>2.5,P<2.5,PAHH,PAHA,SOH,SOD,SOA,SBH,SBD,SBA,SJH,SJD,SJA,WHH,WHD,WHA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA,Max>2.5,Max<2.5,Avg>2.5,Avg<2.5,MaxAHH,MaxAHA,AvgAHH,AvgAHA,AHh,Season,Year,Month,DayOfWeek,TotalGoals,GoalsOver2_5,BTTS,Home_2plus,Away_2plus,HomeTeam_mean_FTHG,AwayTeam_mean_FTAG,HomeTeam,AwayTeam,HomeTeam_Arsenal,HomeTeam_Aston Villa,HomeTeam_Birmingham,HomeTeam_Blackburn,HomeTeam_Blackpool,HomeTeam_Bolton,HomeTeam_Bournemouth,HomeTeam_Brentford,HomeTeam_Brighton,HomeTeam_Burnley,HomeTeam_Cardiff,HomeTeam_Charlton,HomeTeam_Chelsea,HomeTeam_Crystal Palace,HomeTeam_Derby,HomeTeam_Everton,HomeTeam_Fulham,HomeTeam_Huddersfield,HomeTeam_Hull,HomeTeam_Leeds,HomeTeam_Leicester,HomeTeam_Liverpool,HomeTeam_Luton,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Middlesbrough,HomeTeam_Newcastle,HomeTeam_Norwich,HomeTeam_Nott'm Forest,HomeTeam_Portsmouth,HomeTeam_QPR,HomeTeam_Reading,HomeTeam_Sheffield United,HomeTeam_Southampton,HomeTeam_Stoke,HomeTeam_Sunderland,HomeTeam_Swansea,HomeTeam_Tottenham,HomeTeam_Watford,HomeTeam_West Brom,HomeTeam_West Ham,HomeTeam_Wigan,HomeTeam_Wolves,AwayTeam_Arsenal,AwayTeam_Aston Villa,AwayTeam_Birmingham,AwayTeam_Blackburn,AwayTeam_Blackpool,AwayTeam_Bolton,AwayTeam_Bournemouth,AwayTeam_Brentford,AwayTeam_Brighton,AwayTeam_Burnley,AwayTeam_Cardiff,AwayTeam_Charlton,AwayTeam_Chelsea,AwayTeam_Crystal Palace,AwayTeam_Derby,AwayTeam_Everton,AwayTeam_Fulham,AwayTeam_Huddersfield,AwayTeam_Hull,AwayTeam_Leeds,AwayTeam_Leicester,AwayTeam_Liverpool,AwayTeam_Luton,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Middlesbrough,AwayTeam_Newcastle,AwayTeam_Norwich,AwayTeam_Nott'm Forest,AwayTeam_Portsmouth,AwayTeam_QPR,AwayTeam_Reading,AwayTeam_Sheffield United,AwayTeam_Southampton,AwayTeam_Stoke,AwayTeam_Sunderland,AwayTeam_Swansea,AwayTeam_Tottenham,AwayTeam_Watford,AwayTeam_West Brom,AwayTeam_West Ham,AwayTeam_Wigan,AwayTeam_Wolves,HomeRecentGF,HomeRecentGA,HomeRecentPts,AwayRecentGF,AwayRecentGA,AwayRecentPts,h2h_home_wins_last5,home_league_position,away_league_position,position_diff,HomePts,AwayPts,HomeGoalDiff,AwayGoalDiff,HomeRecentGoalDiff,AwayRecentGoalDiff,RecentGoalDiff,HomeRecentShotsOnTarget,AwayRecentShotsOnTarget,RecentShotsOnTargetDiff,PosDiff,B365>2.5_missing,B365<2.5_missing,B365>2.5_implied_prob,B365<2.5_implied_prob,OddsMargin,OU_OddsMargin,OverUnderRatio,Weekend,EarlySeason,RefereeAggression,B365H_prob,B365D_prob,B365A_prob,B365H_prob_norm,B365D_prob_norm,B365A_prob_norm,cons_mean_home,cons_mean_draw,cons_mean_away,cons_min_home,cons_min_draw,cons_min_away,cons_max_home,cons_max_draw,cons_max_away,home_odds_spread,draw_odds_spread,away_odds_spread,B365_overround,cons_overround,cons_mean_over2.5,cons_mean_under2.5,cons_over2.5_prob,cons_under2.5_prob,mean_AH_home,mean_AH_away,market_AHh,target_home_plus_two,target_away_plus_two,home_away_odds_ratio
2002-08-27,5.0,2.0,H,3.0,0.0,H,P Durkin,10.0,8.0,8.0,6.0,1.0,1.0,9.0,9.0,3.0,2.0,0.0,0.0,1.17,5.5,13.0,1.8673941243800074,2.0139336131247614,1.9530527203711514,1.9508979333614507,-0.33614088820826954,2.8507835185452444,4.027810650887574,4.935736325588109,2.6249815837937387,3.753931860036832,4.749475138121547,2.7328136620300234,3.9172731028783914,4.548527750998485,1.15,6.5,12.0,1.84719806763285,1.837632850241546,1.890029895366218,1.9146969696969698,-0.3234848484848485,1.2,5.0,10.0,1.2,5.0,11.0,1.9313572542901716,1.914882995319813,-0.3494539781591264,2.958985606579849,4.266214302033356,4.992702764450537,1.8562259755387305,2.1579557367501456,1.9675552968568104,1.9555646100116413,1.18,6.0,13.0,1.17,5.5,13.0,2.619415099970158,3.778734706057893,4.686696508504924,1.16,5.5,12.0,41.0,2.9409345615045095,2.7221742467856456,4.173095375167914,3.8804951065054696,5.456580310880828,4.7576031471886395,36.51659950105546,2.003016887353675,1.9023066589905968,2.0333314143158705,1.9303607752830552,23.132089982695636,-0.30345125937319745,2.004781772736012,1.9325898865602769,2.173407037108248,2.0711690059603924,3.192799767171129,4.493387660069849,5.083690337601862,3.003213038416764,4.243009313154831,4.610582072176951,1.890302677532014,2.2075611175785794,1.8216647264260766,2.115279394644936,1.9954249126891734,1.9900407450523863,1.940826542491269,1.9346507566938298,-0.2609138533178114,2002-03,2002,8,1,7.0,1,1,1,1,2.0,0.0,Arsenal,West Brom,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2.0,0.0,8.0,0.0,1.0,5.0,0,1,1,0,3,0,3.0,-3.0,2.0,-2.0,3.0,28.0,22.0,6.0,0,0,0,0.5355055941026962,0.49654069701355685,0.09,0.9272371801186696,0.9272371801186696,0,0,0.0,0.8547008547008548,0.18181818181818182,0.07692307692307693,0.7676203768318214,0.16329378925331473,0.06908583391486392,1.8347482892432512,4.895330385157838,8.992761540638634,1.15,3.753931860036832,4.548527750998485,2.958985606579849,6.5,13.0,1.8089856065798493,2.746068139963168,8.451472249001515,1.1134421134421135,0.8605107426536158,1.8840155882648502,2.042293557419842,0.5307811709355255,0.48964557341274817,1.9519522851701354,1.9881637566505916,-0.2609138533178114,1,1,0.20402501288975064
2002-08-27,0.0,1.0,A,0.0,1.0,A,A Wiley,10.0,7.0,5.0,1.0,6.0,9.0,9.0,23.0,1.0,2.0,0.0,0.0,2.4,3.2,2.6,1.8673941243800074,2.0139336131247614,1.9530527203711514,1.9508979333614507,-0.33614088820826954,2.8507835185452444,4.027810650887574,4.935736325588109,2.6249815837937387,3.753931860036832,4.749475138121547,2.7328136620300234,3.9172731028783914,4.548527750998485,2.5,3.25,2.5,1.8,1.8,1.890029895366218,1.9146969696969698,-0.3234848484848485,2.3,3.0,2.7,2.4,3.25,2.5,1.9313572542901716,1.914882995319813,-0.3494539781591264,2.958985606579849,4.266214302033356,4.992702764450537,1.8562259755387305,2.1579557367501456,1.9675552968568104,1.9555646100116413,2.5,3.2,2.62,2.5,3.2,2.5,2.619415099970158,3.778734706057893,4.686696508504924,2.5,3.1,2.5,41.0,2.9409345615045095,2.7221742467856456,4.173095375167914,3.8804951065054696,5.456580310880828,4.7576031471886395,36.51659950105546,2.003016887353675,1.9023066589905968,2.0333314143158705,1.9303607752830552,23.132089982695636,-0.30345125937319745,2.004781772736012,1.9325898865602769,2.173407037108248,2.0711690059603924,3.192799767171129,4.493387660069849,5.083690337601862,3.003213038416764,4.243009313154831,4.610582072176951,1.890302677532014,2.2075611175785794,1.8216647264260766,2.115279394644936,1.9954249126891734,1.9900407450523863,1.940826542491269,1.9346507566938298,-0.2609138533178114,2002-03,2002,8,1,1.0,0,0,0,0,2.0,2.0,Charlton,Tottenham,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2.0,3.0,8.0,2.0,2.0,5.0,0,3,3,0,0,3,-1.0,1.0,2.0,-2.0,3.0,28.0,22.0,6.0,0,0,0,0.5355055941026962,0.49654069701355685,0.923076923076923,0.9272371801186696,0.9272371801186696,0,0,0.0,0.4166666666666667,0.3125,0.3846153846153846,0.37410071942446044,0.2805755395683453,0.3453237410071942,2.573914955909918,3.4953303851578372,3.486094873971967,2.3,3.0,2.5,2.958985606579849,4.266214302033356,4.992702764450537,0.6589856065798494,1.2662143020333563,2.492702764450537,1.1137820512820513,0.9614631385776318,1.877273007174443,2.0369174359567643,0.5326875719079023,0.490937915473382,1.9519522851701354,1.9881637566505916,-0.2609138533178114,0,0,0.7383376095491244
2002-08-28,1.0,1.0,D,0.0,0.0,D,E Wolstenholme,11.0,5.0,4.0,2.0,7.0,4.0,18.0,12.0,0.0,3.0,1.0,0.0,1.67,3.4,4.5,1.8673941243800074,2.0139336131247614,1.9530527203711514,1.9508979333614507,-0.33614088820826954,2.8507835185452444,4.027810650887574,4.935736325588109,2.6249815837937387,3.753931860036832,4.749475138121547,2.7328136620300234,3.9172731028783914,4.548527750998485,1.65,3.3,5.0,1.85,1.75,1.890029895366218,1.9146969696969698,-0.3234848484848485,1.6,3.4,4.6,1.67,3.25,4.5,1.9313572542901716,1.914882995319813,-0.3494539781591264,2.958985606579849,4.266214302033356,4.992702764450537,1.8562259755387305,2.1579557367501456,1.9675552968568104,1.9555646100116413,1.62,3.4,5.5,1.67,3.4,4.5,2.619415099970158,3.778734706057893,4.686696508504924,1.66,3.3,4.5,41.0,2.9409345615045095,2.7221742467856456,4.173095375167914,3.8804951065054696,5.456580310880828,4.7576031471886395,36.51659950105546,2.003016887353675,1.9023066589905968,2.0333314143158705,1.9303607752830552,23.132089982695636,-0.30345125937319745,2.004781772736012,1.9325898865602769,2.173407037108248,2.0711690059603924,3.192799767171129,4.493387660069849,5.083690337601862,3.003213038416764,4.243009313154831,4.610582072176951,1.890302677532014,2.2075611175785794,1.8216647264260766,2.115279394644936,1.9954249126891734,1.9900407450523863,1.940826542491269,1.9346507566938298,-0.2609138533178114,2002-03,2002,8,2,2.0,0,1,0,0,2.0,0.0,Everton,Birmingham,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0,2.0,8.0,0.0,2.0,5.0,0,5,5,0,1,1,0.0,0.0,2.0,-2.0,3.0,28.0,22.0,6.0,0,0,0,0.5355055941026962,0.49654069701355685,0.3711111111111111,0.9272371801186696,0.9272371801186696,0,0,0.0,0.5988023952095809,0.29411764705882354,0.2222222222222222,0.5369739936124661,0.26374899098024074,0.19927701540729298,2.1105816225765848,3.5994970518245033,4.751094873971966,1.6,3.25,4.5,2.958985606579849,4.266214302033356,5.5,1.3589856065798491,1.0162143020333563,1.0,1.1151422644906268,0.9620974368697661,1.8844158643173003,2.029774578813907,0.5306684256568214,0.49266554544413843,1.9519522851701354,1.9881637566505916,-0.2609138533178114,0,0,0.44423057812190475
2002-08-28,0.0,1.0,A,0.0,0.0,D,M Halsey,20.0,9.0,9.0,4.0,8.0,1.0,13.0,11.0,2.0,0.0,0.0,0.0,1.5,3.4,6.5,1.8673941243800074,2.0139336131247614,1.9530527203711514,1.9508979333614507,-0.33614088820826954,2.8507835185452444,4.027810650887574,4.935736325588109,2.6249815837937387,3.753931860036832,4.749475138121547,2.7328136620300234,3.9172731028783914,4.548527750998485,1.4,3.8,7.5,1.92,1.85,1.890029895366218,1.9146969696969698,-0.3234848484848485,1.4,3.9,6.0,1.44,3.6,6.5,1.9313572542901716,1.914882995319813,-0.3494539781591264,2.958985606579849,4.266214302033356,4.992702764450537,1.8562259755387305,2.1579557367501456,1.9675552968568104,1.9555646100116413,1.5,3.6,6.5,1.44,3.6,7.0,2.619415099970158,3.778734706057893,4.686696508504924,1.36,3.75,8.0,41.0,2.9409345615045095,2.7221742467856456,4.173095375167914,3.8804951065054696,5.456580310880828,4.7576031471886395,36.51659950105546,2.003016887353675,1.9023066589905968,2.0333314143158705,1.9303607752830552,23.132089982695636,-0.30345125937319745,2.004781772736012,1.9325898865602769,2.173407037108248,2.0711690059603924,3.192799767171129,4.493387660069849,5.083690337601862,3.003213038416764,4.243009313154831,4.610582072176951,1.890302677532014,2.2075611175785794,1.8216647264260766,2.115279394644936,1.9954249126891734,1.9900407450523863,1.940826542491269,1.9346507566938298,-0.2609138533178114,2002-03,2002,8,2,1.0,0,0,0,0,3.0,0.0,Leeds,Sunderland,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,3.0,0.0,8.0,0.0,0.0,5.0,0,7,7,0,0,3,-1.0,1.0,2.0,-2.0,3.0,28.0,22.0,6.0,0,0,0,0.5355055941026962,0.49654069701355685,0.23076923076923078,0.9272371801186696,0.9272371801186696,0,0,0.0,0.6666666666666666,0.29411764705882354,0.15384615384615385,0.598105548037889,0.2638700947225981,0.13802435723951287,1.9855816225765848,3.782830385157837,5.992761540638632,1.36,3.4,4.548527750998485,2.958985606579849,4.266214302033356,8.0,1.5989856065798491,0.8662143020333564,3.4514722490015153,1.114630467571644,0.9348510701472061,1.8944158643173004,2.0440602930996215,0.5278672010912318,0.48922235971992584,1.9519522851701354,1.9881637566505916,-0.2609138533178114,0,0,0.33132999020765086
2002-08-28,1.0,1.0,D,0.0,0.0,D,C Foy,12.0,10.0,4.0,3.0,5.0,6.0,16.0,11.0,2.0,1.0,0.0,0.0,3.0,3.25,2.1,1.8673941243800074,2.0139336131247614,1.9530527203711514,1.9508979333614507,-0.33614088820826954,2.8507835185452444,4.027810650887574,4.935736325588109,2.6249815837937387,3.753931860036832,4.749475138121547,2.7328136620300234,3.9172731028783914,4.548527750998485,3.0,3.25,2.15,1.85,1.79,1.890029895366218,1.9146969696969698,-0.3234848484848485,3.2,3.1,2.0,2.75,3.25,2.2,1.9313572542901716,1.914882995319813,-0.3494539781591264,2.958985606579849,4.266214302033356,4.992702764450537,1.8562259755387305,2.1579557367501456,1.9675552968568104,1.9555646100116413,3.0,3.25,2.2,3.0,3.25,2.1,2.619415099970158,3.778734706057893,4.686696508504924,3.2,3.2,2.0,41.0,2.9409345615045095,2.7221742467856456,4.173095375167914,3.8804951065054696,5.456580310880828,4.7576031471886395,36.51659950105546,2.003016887353675,1.9023066589905968,2.0333314143158705,1.9303607752830552,23.132089982695636,-0.30345125937319745,2.004781772736012,1.9325898865602769,2.173407037108248,2.0711690059603924,3.192799767171129,4.493387660069849,5.083690337601862,3.003213038416764,4.243009313154831,4.610582072176951,1.890302677532014,2.2075611175785794,1.8216647264260766,2.115279394644936,1.9954249126891734,1.9900407450523863,1.940826542491269,1.9346507566938298,-0.2609138533178114,2002-03,2002,8,2,2.0,0,1,0,0,0.0,3.0,Southampton,Chelsea,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,8.0,3.0,2.0,5.0,0,9,9,0,1,1,0.0,0.0,2.0,-2.0,3.0,28.0,22.0,6.0,0,0,0,0.5355055941026962,0.49654069701355685,1.4285714285714286,0.9272371801186696,0.9272371801186696,0,0,0.0,0.3333333333333333,0.3076923076923077,0.47619047619047616,0.29836065573770487,0.2754098360655738,0.4262295081967213,2.9114149559099176,3.524497051824504,3.2219282073053,2.619415099970158,3.1,2.0,3.2,4.266214302033356,4.992702764450537,0.5805849000298422,1.1662143020333562,2.992702764450537,1.1172161172161172,0.9375771740277914,1.8844158643173003,2.0354888645281926,0.5306684256568214,0.4912824714625942,1.9519522851701354,1.9881637566505916,-0.2609138533178114,0,0,0.9036250247006329
2002-08-28,2.0,2.0,D,1.0,1.0,D,S Bennett,7.0,5.0,4.0,3.0,5.0,2.0,17.0,10.0,3.0,1.0,0.0,0.0,3.0,3.25,2.1,1.8673941243800074,2.0139336131247614,1.9530527203711514,1.9508979333614507,-0.33614088820826954,2.8507835185452444,4.027810650887574,4.935736325588109,2.6249815837937387,3.753931860036832,4.749475138121547,2.7328136620300234,3.9172731028783914,4.548527750998485,3.0,3.25,2.15,1.9,1.8,1.890029895366218,1.9146969696969698,-0.3234848484848485,2.8,2.9,2.3,3.4,3.25,1.91,1.9313572542901716,1.914882995319813,-0.3494539781591264,2.958985606579849,4.266214302033356,4.992702764450537,1.8562259755387305,2.1579557367501456,1.9675552968568104,1.9555646100116413,3.0,3.25,2.2,3.25,3.25,2.0,2.619415099970158,3.778734706057893,4.686696508504924,3.0,3.2,2.1,41.0,2.9409345615045095,2.7221742467856456,4.173095375167914,3.8804951065054696,5.456580310880828,4.7576031471886395,36.51659950105546,2.003016887353675,1.9023066589905968,2.0333314143158705,1.9303607752830552,23.132089982695636,-0.30345125937319745,2.004781772736012,1.9325898865602769,2.173407037108248,2.0711690059603924,3.192799767171129,4.493387660069849,5.083690337601862,3.003213038416764,4.243009313154831,4.610582072176951,1.890302677532014,2.2075611175785794,1.8216647264260766,2.115279394644936,1.9954249126891734,1.9900407450523863,1.940826542491269,1.9346507566938298,-0.2609138533178114,2002-03,2002,8,2,4.0,1,1,1,1,0.0,1.0,Blackburn,Liverpool,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,8.0,1.0,0.0,5.0,0,11,11,0,1,1,0.0,0.0,2.0,-2.0,3.0,28.0,22.0,6.0,0,0,0,0.5355055941026962,0.49654069701355685,1.4285714285714286,0.9272371801186696,0.9272371801186696,0,0,0.0,0.3333333333333333,0.3076923076923077,0.47619047619047616,0.29836065573770487,0.2754098360655738,0.4262295081967213,2.9364149559099175,3.507830385157837,3.222761540638633,2.619415099970158,2.9,1.91,3.4,4.266214302033356,4.992702764450537,0.7805849000298419,1.3662143020333564,3.082702764450537,1.1172161172161172,0.93592071354817,1.8915587214601575,2.0369174359567643,0.5286645287057579,0.490937915473382,1.9519522851701354,1.9881637566505916,-0.2609138533178114,1,1,0.9111486899921326
2002-08-28,1.0,0.0,H,0.0,0.0,D,D Pugh,11.0,7.0,6.0,1.0,5.0,4.0,13.0,11.0,1.0,3.0,0.0,0.0,2.2,3.25,2.8,1.8673941243800074,2.0139336131247614,1.9530527203711514,1.9508979333614507,-0.33614088820826954,2.8507835185452444,4.027810650887574,4.935736325588109,2.6249815837937387,3.753931860036832,4.749475138121547,2.7328136620300234,3.9172731028783914,4.548527750998485,2.25,3.2,2.85,1.8,1.9,1.890029895366218,1.9146969696969698,-0.3234848484848485,2.1,3.0,3.1,2.2,3.25,2.75,1.9313572542901716,1.914882995319813,-0.3494539781591264,2.958985606579849,4.266214302033356,4.992702764450537,1.8562259755387305,2.1579557367501456,1.9675552968568104,1.9555646100116413,2.25,3.25,2.9,2.25,3.25,2.75,2.619415099970158,3.778734706057893,4.686696508504924,2.2,3.2,2.8,41.0,2.9409345615045095,2.7221742467856456,4.173095375167914,3.8804951065054696,5.456580310880828,4.7576031471886395,36.51659950105546,2.003016887353675,1.9023066589905968,2.0333314143158705,1.9303607752830552,23.132089982695636,-0.30345125937319745,2.004781772736012,1.9325898865602769,2.173407037108248,2.0711690059603924,3.192799767171129,4.493387660069849,5.083690337601862,3.003213038416764,4.243009313154831,4.610582072176951,1.890302677532014,2.2075611175785794,1.8216647264260766,2.115279394644936,1.9954249126891734,1.9900407450523863,1.940826542491269,1.9346507566938298,-0.2609138533178114,2002-03,2002,8,2,1.0,0,0,0,0,0.0,0.0,Aston Villa,Man City,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,1.0,8.0,0.0,3.0,5.0,0,13,13,0,3,0,1.0,-1.0,2.0,-2.0,3.0,28.0,22.0,6.0,0,0,0,0.5355055941026962,0.49654069701355685,0.7857142857142858,0.9272371801186696,0.9272371801186696,0,0,0.0,0.45454545454545453,0.3076923076923077,0.35714285714285715,0.40606871932173133,0.2748772869254797,0.3190539937527889,2.436414955909918,3.5119970518245047,3.6552615406386333,2.1,3.0,2.75,2.958985606579849,4.266214302033356,4.992702764450537,0.8589856065798491,1.2662143020333563,2.242702764450537,1.1193806193806195,0.9687556305299053,1.877273007174443,2.051203150242478,0.5326875719079023,0.4875187520464696,1.9519522851701354,1.9881637566505916,-0.2609138533178114,0,0,0.6665501028646603
2002-08-31,1.0,1.0,D,0.0,1.0,A,U Rennie,12.0,20.0,5.0,10.0,6.0,8.0,13.0,16.0,1.0,2.0,0.0,1.0,5.0,3.4,1.615,1.8673941243800074,2.0139336131247614,1.9530527203711514,1.9508979333614507,-0.33614088820826954,2.8507835185452444,4.027810650887574,4.935736325588109,2.6249815837937387,3.753931860036832,4.749475138121547,2.7328136620300234,3.9172731028783914,4.548527750998485,5.6,3.6,1.6,1.65,1.95,1.890029895366218,1.9146969696969698,-0.3234848484848485,4.4,3.3,1.65,4.5,3.25,1.667,1.9313572542901716,1.914882995319813,-0.3494539781591264,2.958985606579849,4.266214302033356,4.992702764450537,1.8562259755387305,2.1579557367501456,1.9675552968568104,1.9555646100116413,5.0,3.5,1.57,5.5,3.4,1.615,2.619415099970158,3.778734706057893,4.686696508504924,5.5,3.4,1.53,41.0,2.9409345615045095,2.7221742467856456,4.173095375167914,3.8804951065054696,5.456580310880828,4.7576031471886395,36.51659950105546,2.003016887353675,1.9023066589905968,2.0333314143158705,1.9303607752830552,23.132089982695636,-0.30345125937319745,2.004781772736012,1.9325898865602769,2.173407037108248,2.0711690059603924,3.192799767171129,4.493387660069849,5.083690337601862,3.003213038416764,4.243009313154831,4.610582072176951,1.890302677532014,2.2075611175785794,1.8216647264260766,2.115279394644936,1.9954249126891734,1.9900407450523863,1.940826542491269,1.9346507566938298,-0.2609138533178114,2002-03,2002,8,5,2.0,0,1,0,0,0.0,2.0,Sunderland,Man United,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0,0.5,8.0,1.0,0.0,5.0,0,3,15,-12,1,1,0.0,0.0,2.0,-2.0,3.0,28.0,22.0,6.0,-12,0,0,0.5355055941026962,0.49654069701355685,3.0959752321981426,0.9272371801186696,0.9272371801186696,1,0,0.0,0.2,0.29411764705882354,0.6191950464396285,0.1796440489432703,0.26418242491657395,0.5561735261401557,4.107248289243251,3.6328303851578365,2.9300115406386333,2.619415099970158,3.25,1.53,5.6,4.266214302033356,4.992702764450537,2.9805849000298417,1.0162143020333563,3.462702764450537,1.113312693498452,0.8600350568778982,1.8558444357458719,2.0583460073853357,0.5388382672269056,0.4858269680665956,1.9519522851701354,1.9881637566505916,-0.2609138533178114,0,0,1.4017857036658714
2002-08-31,2.0,1.0,H,1.0,1.0,D,M Dean,18.0,15.0,8.0,8.0,12.0,6.0,16.0,13.0,3.0,1.0,0.0,1.0,1.667,3.4,4.5,1.8673941243800074,2.0139336131247614,1.9530527203711514,1.9508979333614507,-0.33614088820826954,2.8507835185452444,4.027810650887574,4.935736325588109,2.6249815837937387,3.753931860036832,4.749475138121547,2.7328136620300234,3.9172731028783914,4.548527750998485,1.63,3.45,5.0,1.85,1.85,1.890029895366218,1.9146969696969698,-0.3234848484848485,1.65,3.3,4.4,1.571,3.5,5.0,1.9313572542901716,1.914882995319813,-0.3494539781591264,2.958985606579849,4.266214302033356,4.992702764450537,1.8562259755387305,2.1579557367501456,1.9675552968568104,1.9555646100116413,1.62,3.4,5.0,1.615,3.4,5.5,2.619415099970158,3.778734706057893,4.686696508504924,1.57,3.3,5.5,41.0,2.9409345615045095,2.7221742467856456,4.173095375167914,3.8804951065054696,5.456580310880828,4.7576031471886395,36.51659950105546,2.003016887353675,1.9023066589905968,2.0333314143158705,1.9303607752830552,23.132089982695636,-0.30345125937319745,2.004781772736012,1.9325898865602769,2.173407037108248,2.0711690059603924,3.192799767171129,4.493387660069849,5.083690337601862,3.003213038416764,4.243009313154831,4.610582072176951,1.890302677532014,2.2075611175785794,1.8216647264260766,2.115279394644936,1.9954249126891734,1.9900407450523863,1.940826542491269,1.9346507566938298,-0.2609138533178114,2002-03,2002,8,5,3.0,1,1,1,0,1.0,0.0,Tottenham,Southampton,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.5,1.0,8.0,0.0,1.5,5.0,0,3,9,-6,3,0,1.0,-1.0,2.0,-2.0,3.0,28.0,22.0,6.0,-6,0,0,0.5355055941026962,0.49654069701355685,0.37044444444444447,0.9272371801186696,0.9272371801186696,1,0,0.0,0.5998800239952009,0.29411764705882354,0.2222222222222222,0.537421011405268,0.26349436059193587,0.19908462800279597,2.092498289243251,3.624497051824503,4.901094873971966,1.57,3.3,4.4,2.958985606579849,4.266214302033356,5.5,1.3889856065798492,0.9662143020333565,1.0999999999999996,1.1162198932762468,0.9578340334680513,1.8844158643173003,2.0440602930996215,0.5306684256568214,0.48922235971992584,1.9519522851701354,1.9881637566505916,-0.2609138533178114,1,0,0.4269450690203513
